Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval,IsClosedDay,Year,Month,WeekOfYear,Day,Weekday,IsWeekend,IsMonthStart,IsMonthEnd,CompetitionOpenMonths,Promo2DurationWeeks,IsPromoMonth,SalesLag_1,SalesLag_7,SalesLag_14,SalesLag_30,SalesRollingMean_7,SalesRollingStd_7,SalesRollingMean_30,SalesRollingStd_30,SalesLog,MonthSin,MonthCos,WeekdaySin,WeekdayCos
824,4,2014-04-10,6696,968,1,0,0,0,a,a,17570.0,0,0,0,0,0,,False,2014,4,15,10,3,0,0,0,0,0,0,6436.0,8241.0,5897.0,5458.0,5520.857142857143,2641.4962570843168,5731.166666666667,2607.353422115237,8.80941494391005,0.8660254037844387,-0.4999999999999998,0.4338837391175582,-0.900968867902419
441,4,2014-05-29,0,0,0,0,a,0,d,a,2530.0,0,0,0,0,0,,True,2014,5,22,29,3,0,0,0,0,0,0,6829.0,5860.0,4800.0,7020.0,5042.285714285715,2365.7465850682147,5523.233333333334,2940.564755554478,0.0,0.4999999999999999,-0.8660254037844387,0.4338837391175582,-0.900968867902419
572,2,2014-05-20,6360,522,1,1,0,0,d,c,9230.0,4,2004,1,37,2009,"Jan,Apr,Jul,Oct",False,2014,5,21,20,1,0,0,0,121,244,0,8397.0,4884.0,7474.0,0.0,5037.142857142857,2503.309504673862,5189.966666666666,3314.885117719489,8.757940876678804,0.4999999999999999,-0.8660254037844387,0.7818314824680298,0.6234898018587336
978,5,2014-05-30,10774,1290,1,0,0,1,c,c,3890.0,0,0,0,0,0,,False,2014,5,22,30,4,0,0,0,0,0,0,0.0,7416.0,5957.0,11567.0,4571.857142857143,3276.1264947379286,5979.433333333333,3612.155576549191,9.28498391497195,0.4999999999999999,-0.8660254037844387,-0.433883739117558,-0.9009688679024191
552,3,2014-02-12,5317,585,1,0,0,0,a,a,4260.0,7,2008,1,37,2009,"Jan,Apr,Jul,Oct",False,2014,2,7,12,2,0,0,0,67,230,0,4692.0,10654.0,5202.0,5787.0,6217.285714285715,3710.9396705006207,6370.166666666667,4011.384111314418,8.578852571802965,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143
546,4,2014-05-22,15606,1981,1,1,0,0,a,a,580.0,1,2005,0,0,0,,False,2014,5,21,22,3,0,0,0,112,0,0,14326.0,11910.0,13992.0,13374.0,11597.142857142857,5502.039786254174,11716.1,5700.363124247076,9.655474810542554,0.4999999999999999,-0.8660254037844387,0.4338837391175582,-0.900968867902419
531,7,2013-08-25,0,0,0,0,0,0,a,c,4030.0,0,0,0,0,0,,True,2013,8,34,25,6,1,0,0,0,0,0,3949.0,0.0,0.0,3250.0,3496.1428571428573,1558.7897472688455,4185.733333333334,1896.6557670939076,0.0,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334
822,4,2015-06-11,4955,428,1,0,0,0,a,c,410.0,11,2010,1,48,2010,"Mar,Jun,Sept,Dec",False,2015,6,24,11,3,0,0,0,55,236,1,4281.0,7926.0,5836.0,6214.0,5554.428571428572,2750.2342237915336,5883.833333333333,3283.597439345771,8.508354242749032,1.2246467991473532e-16,-1.0,0.4338837391175582,-0.900968867902419
894,5,2015-06-12,7540,1057,1,0,0,0,a,a,190.0,11,2012,0,0,0,,False,2015,6,24,12,4,0,0,0,31,0,0,7673.0,12329.0,8752.0,7839.0,6835.0,3602.405492630352,6835.533333333334,4361.391851021974,8.928110078202646,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191
876,3,2015-07-01,13348,1242,1,1,0,0,a,a,21790.0,4,2005,1,18,2015,"Feb,May,Aug,Nov",False,2015,7,27,1,2,0,1,0,123,9,0,15801.0,7012.0,11365.0,15404.0,7764.142857142857,5611.3017333642865,8279.433333333332,5025.621029960535,9.499196754655731,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.2225209339563143
691,2,2013-03-19,8568,591,1,1,0,0,d,c,3030.0,0,0,1,37,2009,"Jan,Apr,Jul,Oct",False,2013,3,12,19,1,0,0,0,0,183,0,10527.0,3618.0,8915.0,0.0,6501.571428571428,3581.8772013728035,6789.533333333334,3542.1898421966216,9.055906318669118,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336
930,3,2014-09-17,6436,1034,1,1,0,0,a,a,70.0,0,0,0,0,0,,False,2014,9,38,17,2,0,0,0,0,0,0,7362.0,4977.0,7153.0,10322.0,5497.428571428572,2841.2978758038776,5926.066666666667,2867.2098047348736,8.769817872052617,-1.0,-1.8369701987210294e-16,0.9749279121818236,-0.2225209339563143
737,3,2015-03-25,4578,689,1,0,0,0,a,a,100.0,5,2007,1,31,2013,"Jan,Apr,Jul,Oct",False,2015,3,13,25,2,0,0,0,94,86,0,5034.0,6836.0,4919.0,4446.0,4829.571428571428,2361.0837100184067,5170.4,2578.9200439531787,8.429235912657095,1.0,6.123233995736766e-17,0.9749279121818236,-0.2225209339563143
293,1,2015-05-04,9307,1052,1,1,0,0,c,c,140.0,11,2007,0,0,0,,False,2015,5,19,4,0,0,0,0,90,0,0,0.0,9898.0,5336.0,7086.0,6032.142857142857,4248.7729377068945,4796.866666666667,3346.605472490859,9.138629524422182,0.4999999999999999,-0.8660254037844387,0.0,1.0
828,4,2013-01-31,5399,596,1,0,0,0,d,c,3290.0,12,2014,0,0,0,,False,2013,1,5,31,3,0,0,1,0,0,0,4455.0,4728.0,3579.0,0.0,3443.5714285714284,1782.9840957547226,3676.133333333333,2078.0445505385555,8.594154232552366,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419
256,1,2013-03-25,13398,1549,1,1,0,1,a,c,80.0,9,2005,1,10,2014,"Mar,Jun,Sept,Dec",False,2013,3,13,25,0,0,0,0,90,0,1,0.0,14980.0,7766.0,6590.0,9388.142857142857,4639.51112469735,8191.733333333334,4521.651315182537,9.502935356288608,1.0,6.123233995736766e-17,0.0,1.0
527,2,2013-05-07,9614,929,1,0,0,0,d,c,5830.0,4,2008,0,0,0,,False,2013,5,19,7,1,0,0,0,61,0,0,10023.0,13792.0,10832.0,0.0,8488.714285714286,5916.214660132095,8299.966666666667,4475.720866487616,9.17107965802288,0.4999999999999999,-0.8660254037844387,0.7818314824680298,0.6234898018587336
548,7,2015-05-31,0,0,0,0,0,0,d,c,3760.0,2,2009,0,0,0,,True,2015,5,22,31,6,1,0,1,75,0,0,5296.0,0.0,0.0,0.0,3284.714285714286,2270.5896234448,4239.033333333334,2587.149976103164,0.0,0.4999999999999999,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
968,1,2014-06-09,0,0,0,0,a,0,c,a,1190.0,0,0,0,0,0,,True,2014,6,24,9,0,0,0,0,0,0,0,0.0,11882.0,7288.0,4720.0,7492.0,3826.269854571161,5817.233333333334,3364.833824695671,0.0,1.2246467991473532e-16,-1.0,0.0,1.0
1070,2,2013-02-05,6970,844,1,1,0,0,c,c,400.0,10,2008,0,0,0,,False,2013,2,6,5,1,0,0,0,52,0,0,9092.0,4755.0,6282.0,0.0,5773.0,2966.9670821676923,5369.533333333334,2730.8565503978007,8.849513965486398,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
989,2,2015-05-26,5382,595,1,0,0,1,a,a,1640.0,6,2006,1,40,2011,"Jan,Apr,Jul,Oct",False,2015,5,22,26,1,0,0,0,107,190,0,0.0,6237.0,4859.0,0.0,4119.714285714285,2991.859606459153,4272.066666666667,2811.507191002269,8.591001118560957,0.4999999999999999,-0.8660254037844387,0.7818314824680298,0.6234898018587336
566,2,2014-07-15,5972,619,1,1,0,1,a,a,3620.0,0,0,1,40,2013,"Jan,Apr,Jul,Oct",False,2014,7,29,15,1,0,0,0,0,41,1,5782.0,4771.0,6152.0,0.0,4051.285714285714,1890.3159096022105,4082.0,2054.5432246776786,8.695004592732307,-0.4999999999999998,-0.8660254037844388,0.7818314824680298,0.6234898018587336
770,1,2014-06-23,5707,722,1,0,0,0,a,c,100.0,4,2015,0,0,0,,False,2014,6,26,23,0,0,0,0,0,0,0,0.0,10229.0,0.0,4297.0,5879.0,4421.95039923939,4982.866666666667,3534.878047287546,8.649623978596727,1.2246467991473532e-16,-1.0,0.0,1.0
741,1,2015-06-22,6234,812,1,0,0,0,d,c,11900.0,0,0,0,0,0,,False,2015,6,26,22,0,0,0,0,0,0,0,0.0,11660.0,7628.0,7480.0,7507.428571428572,3591.750355891625,6716.1,3672.593458823491,8.737933858114136,1.2246467991473532e-16,-1.0,0.0,1.0
148,2,2014-12-02,11884,992,1,1,0,0,a,a,2090.0,12,2008,0,0,0,,False,2014,12,49,2,1,0,0,0,72,0,0,11826.0,10694.0,7967.0,0.0,9247.714285714286,4113.2936808307295,7888.066666666667,3795.933376957358,9.383032379794294,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336
199,2,2013-03-12,3230,258,1,0,0,0,d,c,6360.0,12,2010,1,14,2012,"Mar,Jun,Sept,Dec",False,2013,3,11,12,1,0,0,0,27,49,1,7397.0,7765.0,5360.0,0.0,6808.285714285715,3039.86681255861,5834.366666666667,3018.734108784712,8.080546965824498,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336
398,4,2013-07-18,5075,589,1,1,0,1,c,c,1540.0,0,0,1,1,2012,"Jan,Apr,Jul,Oct",False,2013,7,29,18,3,0,0,0,0,80,1,5585.0,3901.0,6328.0,6012.0,4408.0,2427.7606966091193,4479.366666666667,2100.113765117685,8.532278828834277,-0.4999999999999998,-0.8660254037844388,0.4338837391175582,-0.900968867902419
1037,4,2013-03-21,7365,948,1,1,0,0,a,c,150.0,0,0,0,0,0,,False,2013,3,12,21,3,0,0,0,0,0,0,5639.0,5954.0,7910.0,6212.0,5912.428571428572,2860.029653525924,5665.433333333333,2552.681223035258,8.904630097005011,1.0,6.123233995736766e-17,0.4338837391175582,-0.900968867902419
871,2,2013-02-26,3951,335,1,0,0,0,d,c,10620.0,0,0,0,0,0,,False,2013,2,9,26,1,0,0,0,0,0,0,3505.0,3851.0,3674.0,0.0,3982.857142857142,1946.09039089242,3955.766666666667,2010.1988009995996,8.281977058867758,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
657,3,2013-10-09,5604,764,1,1,0,0,c,c,80.0,1,2006,1,10,2014,"Jan,Apr,Jul,Oct",False,2013,10,41,9,2,0,0,0,93,0,1,6341.0,4864.0,5463.0,8774.0,4198.285714285715,3162.197058707007,4346.033333333334,2360.9072552339057,8.63141433550626,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143
549,7,2014-09-14,0,0,0,0,0,0,a,c,2330.0,0,0,0,0,0,,True,2014,9,37,14,6,1,0,0,0,0,0,3556.0,0.0,0.0,4298.0,3631.714285714286,1693.8855445676518,3978.4666666666662,1754.2419275088262,0.0,-1.0,-1.8369701987210294e-16,-0.7818314824680299,0.6234898018587334
959,4,2014-01-30,5531,641,1,0,0,0,a,c,1060.0,12,2005,0,0,0,,False,2014,1,5,30,3,0,0,0,97,0,0,5260.0,7156.0,5096.0,6190.0,4770.571428571428,2448.018236393321,5363.366666666667,2926.4921508856655,8.61830469278465,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419
730,5,2014-06-13,7049,949,1,0,0,0,c,a,1190.0,9,2013,0,0,0,,False,2014,6,24,13,4,0,0,0,9,0,0,6973.0,8247.0,9879.0,6713.0,4845.571428571428,3395.584233341047,5844.3,3200.101336218742,8.860782895806315,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191
257,4,2014-06-26,4394,578,1,0,0,0,a,a,420.0,12,2012,0,0,0,,False,2014,6,26,26,3,0,0,0,18,0,0,3972.0,5721.0,5565.0,4731.0,4041.714285714286,2029.9195151767055,4227.6,2471.4510410436787,8.388222810119277,1.2246467991473532e-16,-1.0,0.4338837391175582,-0.900968867902419
75,3,2014-06-25,4682,534,1,0,0,0,d,c,22440.0,12,2013,0,0,0,,False,2014,6,26,25,2,0,0,0,6,0,0,4226.0,5745.0,6338.0,4675.0,4694.428571428572,2193.0849548176643,4832.366666666667,2571.764823850619,8.451694209183541,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.2225209339563143
856,6,2013-12-21,9437,1173,1,0,0,0,a,a,3020.0,2,2010,0,0,0,,False,2013,12,51,21,5,1,0,0,46,0,0,10654.0,7927.0,7226.0,7328.0,8905.142857142857,4181.4924539997855,6949.6,3287.652769231338,9.152499372286332,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146
159,3,2013-01-09,8968,744,1,1,0,0,d,a,8530.0,3,2013,0,0,0,,False,2013,1,2,9,2,0,0,0,0,0,0,9948.0,7309.0,,,7095.714285714285,3902.129577307145,6208.75,4398.298494060759,9.101529466118004,0.4999999999999999,0.8660254037844387,0.9749279121818236,-0.2225209339563143
55,2,2014-11-25,7232,774,1,1,0,0,a,a,720.0,11,2004,0,0,0,,False,2014,11,48,25,1,0,0,0,120,0,0,7246.0,4316.0,6720.0,0.0,3622.857142857142,2714.6916601197663,4093.7,2553.374321194983,8.886409166849282,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336
286,3,2013-12-18,9634,710,1,1,0,0,a,a,1460.0,4,2015,0,0,0,,False,2013,12,51,18,2,0,0,0,0,0,0,9356.0,4020.0,7312.0,9264.0,5446.285714285715,4254.675534604478,4981.033333333334,3242.1668412400973,9.173157580848466,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.2225209339563143
10,5,2015-01-30,6350,602,1,1,0,0,a,a,3160.0,9,2009,0,0,0,,False,2015,1,5,30,4,0,0,0,64,0,0,6203.0,5131.0,7036.0,4216.0,4703.428571428572,2198.787306459548,4446.266666666666,2198.0464356635707,8.756367559802975,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191
1013,1,2014-06-09,0,0,0,0,a,0,a,a,630.0,2,2015,1,31,2013,"Feb,May,Aug,Nov",True,2014,6,24,9,0,0,0,0,0,45,0,0.0,6890.0,3609.0,2595.0,4181.285714285715,2198.0123380216137,3189.4,1959.247807811405,0.0,1.2246467991473532e-16,-1.0,0.0,1.0
946,3,2013-02-06,4557,544,1,1,0,0,a,a,2220.0,12,2011,1,14,2015,"Jan,Apr,Jul,Oct",False,2013,2,6,6,2,0,0,0,14,0,0,5567.0,3469.0,4567.0,6770.0,4035.714285714286,2157.714046105717,3732.9666666666662,1886.813323064037,8.42463920980563,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143
705,4,2013-08-01,7569,933,1,1,0,1,a,a,4140.0,9,2012,1,18,2011,"Feb,May,Aug,Nov",False,2013,8,31,1,3,0,1,0,11,117,1,13976.0,6363.0,8449.0,10845.0,8095.0,5327.846031308836,7040.066666666667,3914.234728863827,8.931948346431495,-0.8660254037844384,-0.5000000000000004,0.4338837391175582,-0.900968867902419
70,7,2014-01-05,0,0,0,0,0,0,c,c,4840.0,0,0,0,0,0,,True,2014,1,1,5,6,1,0,0,0,0,0,6008.0,0.0,0.0,7538.0,4157.571428571428,3184.2625445118315,6112.9,4243.456068283057,0.0,0.4999999999999999,0.8660254037844387,-0.7818314824680299,0.6234898018587334
798,7,2014-03-30,0,0,0,0,0,0,a,a,9560.0,4,2001,0,0,0,,True,2014,3,13,30,6,1,0,0,155,0,0,3397.0,0.0,0.0,7586.0,4725.857142857143,2313.361798232991,5876.733333333334,3382.130535759895,0.0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
384,7,2014-01-12,0,0,0,0,0,0,a,c,130.0,0,0,1,14,2011,"Jan,Apr,Jul,Oct",True,2014,1,2,12,6,1,0,0,0,144,1,5148.0,0.0,0.0,10112.0,8614.42857142857,4734.117265733314,8280.066666666668,6097.978177844798,0.0,0.4999999999999999,0.8660254037844387,-0.7818314824680299,0.6234898018587334
30,4,2014-12-25,0,0,0,0,c,1,a,a,40.0,2,2014,1,10,2014,"Mar,Jun,Sept,Dec",True,2014,12,52,25,3,0,0,0,10,42,1,2966.0,6833.0,3963.0,6575.0,4684.0,2420.8967346832487,5036.966666666666,2390.1679710608305,0.0,-2.4492935982947064e-16,1.0,0.4338837391175582,-0.900968867902419
913,7,2014-02-23,0,0,0,0,0,0,a,a,280.0,0,0,0,0,0,,True,2014,2,8,23,6,1,0,0,0,0,0,7628.0,0.0,0.0,9438.0,8832.714285714286,4259.778386813325,7534.966666666666,3725.702872667423,0.0,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
172,2,2013-07-09,5174,768,1,0,0,0,a,a,110.0,0,0,1,40,2014,"Jan,Apr,Jul,Oct",False,2013,7,28,9,1,0,0,0,0,0,1,5810.0,7475.0,5800.0,0.0,5601.857142857143,2518.986663228656,5252.166666666667,2490.341509378449,8.55159461813357,-0.4999999999999998,-0.8660254037844388,0.7818314824680298,0.6234898018587336
37,5,2013-07-19,8963,946,1,1,0,1,c,a,4230.0,12,2014,0,0,0,,False,2013,7,29,19,4,0,0,0,0,0,0,7906.0,7621.0,9154.0,6437.0,7436.857142857143,3563.822640020656,6574.1,2995.4192999910074,9.100971834920818,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191
449,5,2013-05-31,14879,1832,1,1,0,0,a,c,120.0,12,2014,1,37,2009,"Jan,Apr,Jul,Oct",False,2013,5,22,31,4,0,0,1,0,193,0,0.0,9579.0,12132.0,0.0,8569.714285714286,6312.136450634491,8829.366666666667,5768.209830963416,9.607773308387085,0.4999999999999999,-0.8660254037844387,-0.433883739117558,-0.9009688679024191
544,2,2014-08-19,17114,2120,1,1,0,1,a,a,250.0,12,2001,1,13,2010,"Jan,Apr,Jul,Oct",False,2014,8,34,19,1,0,0,0,152,229,0,17789.0,11790.0,16566.0,0.0,10009.42857142857,5290.192745610907,10608.833333333334,5680.656749812951,9.747710550964284,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336
158,7,2015-01-25,0,0,0,0,0,0,d,c,11840.0,0,0,1,31,2009,"Feb,May,Aug,Nov",True,2015,1,4,25,6,1,0,0,0,285,0,8295.0,0.0,0.0,0.0,5606.285714285715,2738.728884859153,6432.566666666667,3520.375525456027,0.0,0.4999999999999999,0.8660254037844387,-0.7818314824680299,0.6234898018587334
589,7,2014-09-21,0,0,0,0,0,0,a,c,360.0,0,0,1,18,2013,"Feb,May,Aug,Nov",True,2014,9,38,21,6,1,0,0,0,72,0,2749.0,0.0,0.0,5499.0,4783.285714285715,2658.7046792429865,4248.5,2413.452581276244,0.0,-1.0,-1.8369701987210294e-16,-0.7818314824680299,0.6234898018587334
125,3,2013-01-23,11372,1462,1,1,0,0,a,a,760.0,12,2005,0,0,0,,False,2013,1,4,23,2,0,0,0,85,0,0,11418.0,9438.0,11788.0,,8932.42857142857,4276.688588816619,9151.681818181818,4793.966479672664,9.338997404184443,0.4999999999999999,0.8660254037844387,0.9749279121818236,-0.2225209339563143
251,5,2013-01-11,17789,2515,1,1,0,0,a,c,340.0,0,0,0,0,0,,False,2013,1,2,11,4,0,0,0,0,0,0,17789.0,17789.0,,,15247.714285714286,6723.610010361143,14165.9,7468.8606516210575,9.786391780659882,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191
438,7,2013-05-12,0,0,0,0,0,0,d,c,1110.0,0,0,1,40,2012,"Jan,Apr,Jul,Oct",True,2013,5,19,12,6,1,0,0,0,31,0,2812.0,0.0,0.0,5535.0,2811.1428571428573,2042.043700852277,3419.9333333333334,2076.9827740446394,0.0,0.4999999999999999,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
749,7,2013-04-28,0,0,0,0,0,0,a,a,3410.0,8,2011,1,14,2015,"Jan,Apr,Jul,Oct",True,2013,4,17,28,6,1,0,0,20,0,1,2383.0,0.0,0.0,0.0,4876.142857142857,2858.4102474727347,4018.4,2634.005558604352,0.0,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334
1090,5,2013-07-05,7211,893,1,1,0,0,a,a,330.0,0,0,1,14,2011,"Jan,Apr,Jul,Oct",False,2013,7,27,5,4,0,0,0,0,117,1,7384.0,6526.0,6211.0,8008.0,5928.571428571428,2962.250937892944,5136.766666666666,2555.842309141042,8.883501584323207,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191
102,4,2014-07-31,12002,1529,1,1,0,1,a,a,150.0,12,2007,1,10,2014,"Mar,Jun,Sept,Dec",False,2014,7,31,31,3,0,0,1,79,21,0,8875.0,0.0,0.0,11458.0,7083.714285714285,5012.8408683528505,3760.1,4369.37917431819,9.392911897525345,-0.4999999999999998,-0.8660254037844388,0.4338837391175582,-0.900968867902419
121,4,2013-05-23,3991,530,1,0,0,0,a,a,3570.0,11,2009,1,36,2013,"Mar,Jun,Sept,Dec",False,2013,5,21,23,3,0,0,0,42,0,0,3820.0,4973.0,0.0,5195.0,2883.4285714285716,2270.420214934001,3423.5333333333333,2239.6011457297523,8.292047637431354,0.4999999999999999,-0.8660254037844387,0.4338837391175582,-0.900968867902419
286,7,2014-10-12,0,0,0,0,0,0,a,a,1460.0,4,2015,0,0,0,,True,2014,10,41,12,6,1,0,0,0,0,0,1585.0,0.0,0.0,4399.0,4593.428571428572,2762.5947861351187,4132.766666666666,2593.242620447565,0.0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
1109,4,2013-11-21,5460,448,1,1,0,0,c,a,3490.0,4,2011,1,22,2012,"Jan,Apr,Jul,Oct",False,2013,11,47,21,3,0,0,0,31,77,0,6550.0,3332.0,5179.0,6303.0,4656.0,2622.1137147982968,4108.833333333333,2271.5002953893763,8.605387202152153,-0.5000000000000004,0.8660254037844384,0.4338837391175582,-0.900968867902419
885,5,2013-02-08,4219,587,1,1,0,0,a,a,480.0,12,2005,0,0,0,,False,2013,2,6,8,4,0,0,0,86,0,0,1693.0,3859.0,4992.0,4319.0,4033.142857142858,2442.7853247588378,3672.366666666667,1766.3327386645365,8.347590407030058,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
585,4,2013-05-02,9455,1265,1,1,0,0,d,c,440.0,4,2014,0,0,0,,False,2013,5,18,2,3,0,0,0,0,0,0,0.0,6113.0,4767.0,7420.0,5061.285714285715,4068.165709271838,5132.4,2780.1726391446055,9.15440473964588,0.4999999999999999,-0.8660254037844387,0.4338837391175582,-0.900968867902419
329,5,2014-03-14,6275,589,1,0,0,0,a,a,1310.0,6,1990,1,22,2012,"Mar,Jun,Sept,Dec",False,2014,3,11,14,4,0,0,0,285,93,1,5475.0,8739.0,8726.0,5256.0,4878.142857142857,2573.0096144768836,5773.733333333334,2934.5879218834734,8.744488113852924,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
359,6,2014-06-14,7650,667,1,0,0,0,d,c,4370.0,0,0,0,0,0,,False,2014,6,24,14,5,1,0,0,0,0,0,6992.0,7825.0,7135.0,6051.0,4747.714285714285,3308.5033229687524,5577.333333333333,2937.21901468547,8.942591637231851,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
13,7,2014-05-04,0,0,0,0,0,0,d,a,310.0,0,0,1,45,2009,"Feb,May,Aug,Nov",True,2014,5,18,4,6,1,0,0,0,233,1,4561.0,0.0,0.0,6895.0,5293.285714285715,3968.7017068677824,4186.733333333334,2927.31308992338,0.0,0.4999999999999999,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
825,5,2014-03-14,3155,465,1,0,0,0,a,a,380.0,5,2011,1,40,2014,"Jan,Apr,Jul,Oct",False,2014,3,11,14,4,0,0,0,34,0,0,2883.0,4279.0,3708.0,3102.0,2986.0,1415.6063482950815,3458.366666666667,1583.4708381913142,8.057060681965766,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
469,7,2013-07-07,0,0,0,0,0,0,c,c,710.0,9,2005,0,0,0,,True,2013,7,27,7,6,1,0,0,94,0,0,9470.0,0.0,0.0,12201.0,11468.0,5652.968571172738,10255.966666666667,4621.1985046674035,0.0,-0.4999999999999998,-0.8660254037844388,-0.7818314824680299,0.6234898018587334
542,6,2015-02-28,5051,434,1,0,0,0,a,a,7280.0,9,2012,1,1,2013,"Jan,Apr,Jul,Oct",False,2015,2,9,28,5,1,0,1,29,112,0,6194.0,5088.0,4668.0,6311.0,4725.0,2120.4751825946964,5248.9,2239.5497600156627,8.527539483470381,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
43,2,2015-06-30,11159,787,1,1,0,1,d,a,4880.0,0,0,1,37,2009,"Jan,Apr,Jul,Oct",False,2015,6,27,30,1,0,0,1,0,302,0,11757.0,5903.0,8927.0,0.0,5684.857142857143,3419.7791073192348,5526.566666666667,3469.397281287095,9.3200912359353,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
293,2,2013-08-20,4809,734,1,0,0,0,c,c,140.0,11,2007,0,0,0,,False,2013,8,34,20,1,0,0,0,69,0,0,5050.0,7889.0,4908.0,0.0,5154.571428571428,2578.027014155263,4821.2,2711.7455556561144,8.478452363099807,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336
69,6,2014-09-20,7349,1020,1,0,0,0,c,c,1130.0,0,0,1,40,2011,"Jan,Apr,Jul,Oct",False,2014,9,38,20,5,1,0,0,0,154,0,9446.0,7135.0,8170.0,9320.0,7988.571428571428,3707.463412143263,7454.466666666666,3270.1973760250216,8.902455592206882,-1.0,-1.8369701987210294e-16,-0.9749279121818236,-0.2225209339563146
776,2,2015-05-05,5723,606,1,1,0,0,c,a,700.0,4,2009,1,14,2011,"Jan,Apr,Jul,Oct",False,2015,5,19,5,1,0,0,0,73,213,0,6825.0,6579.0,3386.0,0.0,4569.571428571428,3251.1385624702225,3911.3,2558.812873324205,8.652423140676342,0.4999999999999999,-0.8660254037844387,0.7818314824680298,0.6234898018587336
1065,5,2015-03-27,4222,517,1,0,0,0,a,a,1290.0,0,0,1,35,2011,"Mar,Jun,Sept,Dec",False,2015,3,13,27,4,0,0,0,0,186,1,3652.0,4442.0,3953.0,3972.0,3255.714285714286,1532.532948453391,3645.5333333333338,1679.6919613600203,8.348301054933943,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
892,5,2013-05-03,9734,1106,1,1,0,0,a,a,19370.0,4,2002,0,0,0,,False,2013,5,18,3,4,0,0,0,133,0,0,10077.0,8585.0,7087.0,6080.0,5964.857142857143,4699.956078822136,6029.066666666667,3596.9269444455163,9.1834829178063,0.4999999999999999,-0.8660254037844387,-0.433883739117558,-0.9009688679024191
906,2,2013-11-26,8303,1090,1,0,0,0,a,a,90.0,7,2010,0,0,0,,False,2013,11,48,26,1,0,0,0,40,0,0,9833.0,11763.0,8193.0,0.0,8943.285714285714,4056.3365949374265,8841.433333333332,4611.081843913028,9.024492605405667,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336
732,2,2013-10-15,4444,546,1,0,0,1,a,c,35280.0,0,0,0,0,0,,False,2013,10,42,15,1,0,0,0,0,0,0,5445.0,6441.0,6077.0,2873.0,5393.428571428572,1478.5591924959415,5305.466666666666,1618.7578833962232,8.399535147948004,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
294,4,2013-01-03,4167,640,1,0,0,1,a,a,3150.0,5,2005,0,0,0,,False,2013,1,1,3,3,0,0,0,92,0,0,5093.0,,,,2546.5,3601.294836583086,2546.5,3601.294836583086,8.335191583433202,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419
